channel_id,video_id,comment_id,date,author,comment_text
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,UgwB45IMwt1y3bFRW9V4AaABAg,2022-07-30T17:28:31Z,FooBar,"Schön zu sehen, dass die die-hard Fanboys immer noch in den Kommentaren aufzufinden sind."
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,UgzjET6xJOoE65r12Nt4AaABAg,2022-07-24T09:30:15Z,Tomas Luegger,KINDERFICKER
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,UgwOkSSKJ8aFISh3rPZ4AaABAg,2022-07-22T21:58:58Z,Pol Gymm,🙃👹
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,UgylV5di4WpDo8peh6p4AaABAg,2022-07-19T19:39:32Z,Tomas Luegger,DER SCHLECHTESTE KANZLER ALLER ZEITEN - ARROGANT UND HOCHNÄSIG - VOLLKOMMEN ARROGANTES UND TOTAL HOCHNÄSIGES RIESEN-OASCHLOCH
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,Ugw1qxn1JXIeZinEbQ94AaABAg.9dcfOZN5LhW9g5IT_Jcnsb,2022-09-17T20:45:25Z,Raccoon774,Er beherrscht es einfach was zu sagen OHNE etwas zu sagen . Krass
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,UgyO-AEiMOmv6wtoFbt4AaABAg,2022-07-18T12:55:30Z,Ernesto Sun,Wir dachten er war ein Counceler doch er war ein Cancer.
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,Ugw3zM5J7rqLkJa1p494AaABAg,2022-07-18T09:30:33Z,Otto Posch,"Der glaubt doch wirklich er sei der beste Kanzler gewesen. 1.Regierung Kern/Mitterlehner mit Sobotka in den Rücken gefallen, abgesägt. 2. Er und Strache Ibiza Video,Strache zurück getreten,. Basti Misstrauen Antrag gegen dich durchgesetzt.3.Regierung mit Grüne mußte er wegen Korruption abtreten,bei mir gehört dieser Typ ins Gefängnis.Wenn ich ihn in Meidling sehe, bekommt er einen Arschtritt das er vom Meidlinger Markt bis zur Rückergasse fliegt"
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,Ugz6Ciiofzl4TuFm4XJ4AaABAg,2022-07-18T08:33:25Z,Victor Cornelius,"Herr Kurz, das mit dem ""souveränes Land"" bei der 7:34 ist etwas komplexere, das ist genau dasselbe, wenn man in seinem Haus die Zeugen Jehovas (Nato) reinlässt."
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,UgzuytEvcbwbPiVgrw54AaABAg.9dWLLJM05c_9o_VQtEBAlJ,2023-04-16T19:46:16Z,Tomas Luegger,@HULKofthe GAME DU BIST ECHT DEPPAT - DU VEREHRST EINEN KINDERSCHÄNDER - DU HAST JA ECHT EIN BRETT VOR'N KOPF
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,UgzuytEvcbwbPiVgrw54AaABAg.9dWLLJM05c_9o_RUZQC2xW,2023-04-16T19:11:49Z,HULKofthe GAME,Hätte Sie gern in seiner Position gesehen Herr Luegger. 😅
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,UgzuytEvcbwbPiVgrw54AaABAg.9dWLLJM05c_9hFgR-tpaS1,2022-10-16T18:07:20Z,Tomas Luegger,@Ernesto Sun BESONDERS IN VERSTAND - IN DER SCHULE WAR DER KURZ AUCH EINE NULL - DER IDIOT SEBASTIAN FURZ HAT NICHT EINMAL DEN SCHULABSCHLUSS GESCHAFFT
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,UgzuytEvcbwbPiVgrw54AaABAg.9dWLLJM05c_9hFb0zfbN-_,2022-10-16T17:20:05Z,Ernesto Sun,"Sowas von Kurz, vor allem in Verstand und Horizont."
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,UgzuytEvcbwbPiVgrw54AaABAg.9dWLLJM05c_9dffPGefUpa,2022-07-19T19:32:16Z,KM,Hahaha 😂 hardly was he worst
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,Ugzd1bFEMWjFqK1MoRN4AaABAg,2022-07-15T19:14:45Z,Tomas Luegger,TROTTEL
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,Ugx7d9wsynYm3JSJKI14AaABAg.9dM0nLiSuUL9hrm6DU_UbK,2022-10-31T22:27:18Z,Astrid Haller,"Er sollte,zurück nach Österreich kommen,da erwarten ihn mehrere Gerichtsverfahren wegen Korruption!"
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,Ugx7d9wsynYm3JSJKI14AaABAg.9dM0nLiSuUL9fcAxfCNRZo,2022-09-06T04:02:33Z,Tomas Luegger,@Gerechtigkeit für Schwache  WAS STUDIERT? EINEN SCHEISS HAT DER
UCAa7V7ZM0_hhszN_GYEl0Sg,RXlGP4a_FAM,Ugx7d9wsynYm3JSJKI14AaABAg.9dM0nLiSuUL9ef8A68InLD,2022-08-13T11:04:30Z,Katja,"Na servas, Ihr Verdrängungs.- und Realitätssinn ist bemerkenswert!"
